author_id,labels
25020,8
25021,8
25022,2 3
25023,2
25024,2
25025,5
25026,3
25027,7
25028,5
25029,5
25030,5
25031,2 5
25032,2 5
25033,2 5
25034,8
25035,2
25036,2
25037,2
25038,2
25039,2
25040,2 5
25041,2
25042,7
25043,7
25044,2 5
25045,5
25046,5
25047,5 7 8
25048,5
25049,5
25050,7 8
25051,7
25052,7
25053,7
25054,7
25055,7
25056,5
25057,3
25058,5 7
25059,7
25060,2
25061,2 5
25062,1
25063,5
25064,5
25065,5
25066,0 1
25067,9
25068,9
25069,9
25070,5
25071,5
25072,5
25073,3
25074,2 5
25075,0 2 3 5 6
25076,5
25077,5
25078,5
25079,5
25080,5
25081,5
25082,5
25083,5
25084,5
25085,2
25086,2
25087,2
25088,2
25089,5
25090,5
25091,5
25092,5
25093,5
25094,8
25095,5
25096,5
25097,5
25098,2 5
25099,5
25100,5
25101,5
25102,5
25103,1
25104,8
25105,5
25106,5
25107,5
25108,5
25109,5
25110,9
25111,4
25112,4
25113,5
25114,5
25115,5
25116,5
25117,2
25118,2
25119,5
25120,1
25121,3
25122,3
25123,3
25124,3
25125,2
25126,2
25127,3
25128,5
25129,5
25130,5
25131,1
25132,1
25133,1
25134,1
25135,3
25136,3
25137,3
25138,3
25139,7
25140,7
25141,5
25142,5
25143,5
25144,7
25145,5
25146,5
25147,3
25148,6
25149,6
25150,6
25151,6
25152,2
25153,2
25154,5
25155,5
25156,5
25157,5
25158,5
25159,5
25160,5
25161,5
25162,8
25163,8
25164,3 8
25165,5
25166,5
25167,5
25168,3
25169,3 8
25170,3
25171,3
25172,3
25173,5
25174,5
25175,5
25176,5
25177,2 5
25178,2
25179,9
25180,7 9
25181,5
25182,5
25183,5
25184,5
25185,5
25186,5
25187,3
25188,3
25189,3
25190,2
25191,8
25192,8
25193,8
25194,5
25195,8
25196,8
25197,5
25198,5
25199,5
25200,2
25201,2
25202,2
25203,2 5
25204,2
25205,5
25206,3
25207,5
25208,5
25209,5
25210,5
25211,5
25212,2
25213,2
25214,2
25215,2
25216,5
25217,5
25218,8
25219,8
25220,8
25221,5
25222,5
25223,5
25224,5
25225,3
25226,3 8
25227,8
25228,5
25229,2
25230,2 3 5
25231,7
25232,2
25233,2
25234,2
25235,9
25236,9
25237,3
25238,2
25239,2
25240,5 7
25241,5 7
25242,5
25243,5
25244,5
25245,3
25246,3
25247,5
25248,5
25249,5
25250,1
25251,1
25252,1
25253,0 1
25254,1
25255,2
25256,2
25257,2
25258,1
25259,8
25260,5
25261,5
25262,5
25263,5
25264,8
25265,7
25266,3 5
25267,8
25268,5
25269,5
25270,5
25271,5
25272,5
25273,1 6
25274,1
25275,1
25276,1
25277,1
25278,1
25279,5
25280,5
25281,5
25282,5
25283,5
25284,8
25285,3
25286,2 3 5
25287,2
25288,5
25289,3
25290,3
25291,3
25292,5
25293,5
25294,5
25295,5
25296,5
25297,5
25298,2
25299,6
25300,5
25301,5
25302,5 8
25303,0 8
25304,0
25305,7
25306,7
25307,7
25308,8
25309,5
25310,6
25311,1
25312,1
25313,1
25314,1
25315,1
25316,2
25317,5
25318,5
25319,5
25320,5
25321,5
25322,5
25323,5
25324,3
25325,3
25326,3
25327,7
25328,3
25329,8
25330,8
25331,8
25332,5
25333,1
25334,7
25335,0 7
25336,7
25337,7
25338,3 5 8
25339,5
25340,8
25341,2
25342,2 5
25343,8
25344,8
25345,8
25346,3 8
25347,8
25348,3
25349,8
25350,8
25351,8
25352,8
25353,5
25354,5
25355,3
25356,0
25357,0
25358,0
25359,0
25360,0
25361,0
25362,0
25363,5
25364,2 3
25365,2 3
25366,2
25367,2
25368,3
25369,2
25370,2 5
25371,2 5
25372,2 5
25373,2 5
25374,2 5
25375,8
25376,5
25377,5
25378,5
25379,5
25380,5
25381,5
25382,5
25383,5
25384,5
25385,5
25386,5
25387,1
25388,3
25389,3
25390,8
25391,8
25392,2 5 8
25393,2
25394,2
25395,1
25396,1
25397,1 2
25398,2
25399,5
25400,5
25401,5
25402,5
25403,3
25404,3
25405,8
25406,2
25407,5
25408,5
25409,5
25410,5
25411,5
25412,2
25413,2
25414,0
25415,5
25416,8
25417,8
25418,3
25419,3
25420,3 8
25421,5
25422,5
25423,5
25424,5
25425,5
25426,2
25427,2
25428,2
25429,5
25430,5
25431,9
25432,9
25433,9
25434,1
25435,1
25436,2 9
25437,2 6 9
25438,7
25439,7
25440,7
25441,7
25442,7
25443,7
25444,8
25445,8
25446,5
25447,5
25448,5
25449,5
25450,1
25451,1
25452,3
25453,8
25454,8
25455,8
25456,2
25457,5
25458,5
25459,5
25460,5
25461,8
25462,8
25463,2 8
25464,5 8
25465,5
25466,5
25467,5
25468,5
25469,2
25470,2
25471,2
25472,2
25473,3
25474,3
25475,3
25476,6 7
25477,8
25478,8
25479,8
25480,8
25481,8
25482,8
25483,3 8
25484,3
25485,3
25486,2
25487,5
25488,2
25489,2
25490,2
25491,2
25492,2
25493,2
25494,8
25495,8
25496,8
25497,5
25498,3
25499,3
25500,5
25501,6
25502,2 5
25503,5
25504,5
25505,6
25506,7
25507,7
25508,7
25509,7
25510,9
25511,9
25512,9
25513,5
25514,5
25515,5
25516,5
25517,5
25518,5
25519,5
25520,8
25521,8
25522,9
25523,7 9
25524,3
25525,8
25526,8
25527,3
25528,3
25529,3
25530,2
25531,5
25532,5
25533,5
25534,5
25535,1
25536,3
25537,3
25538,3 5 8
25539,1
25540,1 3 9
25541,1
25542,3
25543,3
25544,3
25545,2 3
25546,2
25547,5
25548,3 8
25549,2
25550,2
25551,2
25552,5
25553,5
25554,3
25555,3
25556,7
25557,7
25558,3
25559,3
25560,3
25561,2
25562,2
25563,7
25564,7
25565,7
25566,7
25567,3 7
25568,5
25569,5
25570,2
25571,5
25572,5
25573,0
25574,3
25575,3
25576,0
25577,0
25578,0
25579,9
25580,3
25581,3 5
25582,3
25583,2
25584,2
25585,2
25586,2
25587,5
25588,5
25589,5
25590,5
25591,5
25592,5
25593,5
25594,3
25595,3
25596,3
25597,3 8
25598,5
25599,9
25600,9
25601,9
25602,0
25603,5
25604,5
25605,5
25606,5
25607,5
25608,5
25609,5
25610,2
25611,2
25612,2
25613,5
25614,5
25615,5
25616,2
25617,2
25618,2 5
25619,2 5 7
25620,5
25621,5
25622,3
25623,1
25624,1
25625,1
25626,1
25627,2
25628,6
25629,6
25630,6
25631,6
25632,6
25633,2
25634,2
25635,2
25636,2
25637,7
25638,7
25639,2
25640,2
25641,2
25642,9
25643,9
25644,3
25645,5
25646,5
25647,5
25648,5
25649,8
25650,8
25651,2 5
25652,2 5
25653,5
25654,5
25655,8
25656,3 8
25657,5
25658,5
25659,5
25660,5
25661,5
25662,5
25663,5 8
25664,3 5
25665,5
25666,0
25667,8
25668,3
25669,3
25670,3
25671,3 5
25672,3
25673,3
25674,1 5 6
25675,1
25676,1
25677,1
25678,1
25679,5
25680,5
25681,5
25682,5
25683,9
25684,9
25685,8
25686,8
25687,8
25688,8
25689,8
25690,8
25691,5 8
25692,2
25693,2
25694,2
25695,2
25696,2 5
25697,5
25698,5
25699,5
25700,2
25701,5
25702,8
25703,3 8
25704,5
25705,5
25706,5
25707,5
25708,5
25709,5
25710,5 9
25711,5
25712,5
25713,5
25714,0
25715,8
25716,5 8
25717,2 5
25718,2 5
25719,2
25720,6
25721,2
25722,6
25723,2
25724,2 5
25725,2 5
25726,2
25727,6
25728,2
25729,2
25730,2
25731,2
25732,2
25733,2
25734,2
25735,2
25736,2
25737,1
25738,5
25739,5
25740,3 5
25741,3 5
25742,3
25743,2
25744,2
25745,5
25746,5
25747,5
25748,5
25749,5
25750,5
25751,8
25752,2
25753,5
25754,5
25755,5
25756,5
25757,5
25758,5
25759,5
25760,2
25761,2
25762,2
25763,5
25764,5
25765,5
25766,5
25767,5
25768,9
25769,9
25770,1
25771,3
25772,3
25773,3
25774,3 5
25775,3 7
25776,3 7
25777,3 7
25778,3 7
25779,1
25780,1
25781,0 1
25782,5 8
25783,3 5
25784,3
25785,3
25786,2
25787,5
25788,5
25789,5
25790,5
25791,0 5
25792,6
25793,8
25794,8
25795,5
25796,5
25797,5
25798,5
25799,5
25800,3
25801,3
25802,2
25803,0
25804,0
25805,2 3
25806,2
25807,2
25808,2
25809,2
25810,2
25811,2
25812,2
25813,2
25814,5
25815,5
25816,5
25817,5
25818,5
25819,5
25820,5
25821,5
25822,5
25823,5
25824,2
25825,3
25826,3
25827,3
25828,3
25829,3
25830,5 6
25831,5 6
25832,5 6
25833,5 6
25834,5 6
25835,5 6 7
25836,3 8
25837,8
25838,3
25839,3
25840,3
25841,3
25842,2 5
25843,2
25844,2
25845,3 8
25846,8
25847,8
25848,2 8
25849,0
25850,7
25851,7
25852,7
25853,5
25854,5
25855,5
25856,1
25857,1
25858,1
25859,1
25860,1
25861,1
25862,1
25863,1
25864,3
25865,3
25866,3
25867,7
25868,7
25869,3
25870,0 8
25871,8
25872,5 8
25873,5 8
25874,5 8
25875,5 8
25876,5
25877,5
25878,2
25879,2
25880,2
25881,8
25882,8
25883,5
25884,5
25885,5
25886,3
25887,3
25888,3
25889,3 5
25890,3 5
25891,5
25892,5
25893,5
25894,5
25895,5
25896,5
25897,5
25898,5
25899,5
25900,5
25901,7
25902,7
25903,9
25904,2 8
25905,8
25906,1
25907,1 6
25908,6
25909,5
25910,5
25911,3
25912,3
25913,3
25914,9
25915,7
25916,7
25917,1
25918,3
25919,3
25920,8
25921,8
25922,8
25923,3
25924,3
25925,5
25926,5
25927,5
25928,5
25929,5
25930,5
25931,3
25932,3
25933,3
25934,3
25935,3
25936,3
25937,2
25938,2
25939,2
25940,2
25941,2 5
25942,2
25943,3
25944,5
25945,5
25946,5
25947,5
25948,5
25949,5 7
25950,5
25951,5
25952,5
25953,5
25954,3
25955,3
25956,7
25957,1
25958,2
25959,2
25960,2
25961,1
25962,1
25963,3
25964,8
25965,5
25966,5
25967,5
25968,5
25969,5
25970,1
25971,1
25972,1
25973,1
25974,2
25975,5 8
25976,8
25977,8
25978,8
25979,5
25980,5
25981,3 8
25982,5
25983,5
25984,5
25985,5
25986,5
25987,2
25988,3
25989,3
25990,3
25991,3
25992,5
25993,5
25994,0
25995,0
25996,0
25997,3
25998,3
25999,3
26000,3
26001,5
26002,5
26003,5
26004,5
26005,5
26006,5
26007,5
26008,5
26009,2 5 7
26010,8
26011,8
26012,3
26013,3
26014,3
26015,5
26016,5
26017,5
26018,5
26019,5
26020,6
26021,1
26022,3
26023,3
26024,3
26025,8
26026,8
26027,8
26028,8
26029,2
26030,2
26031,2
26032,3
26033,3
26034,3
26035,3
26036,3
26037,5
26038,5
26039,5
26040,5
26041,2
26042,2
26043,2
26044,8
26045,8
26046,2
26047,2
26048,0 6
26049,8
26050,5
26051,5
26052,1
26053,1
26054,1
26055,3
26056,3
26057,3
26058,5
26059,3
26060,3
26061,3
26062,3
26063,3
26064,9
26065,9
26066,9
26067,9
26068,9
26069,9
26070,5
26071,5
26072,5
26073,5
26074,5
26075,5
26076,0 2
26077,2
26078,2
26079,2
26080,3
26081,3
26082,3
26083,7
26084,2 5 7
26085,7
26086,5 7
26087,7
26088,5 8
26089,5 8
26090,5
26091,6
26092,0 6
26093,2 5
26094,5
26095,8
26096,8
26097,8
26098,8
26099,5 6
26100,1
26101,5
26102,2
26103,2
26104,2
26105,9
26106,5
26107,5
26108,5
26109,5
26110,5
26111,1
26112,1
26113,1 7
26114,1
26115,5
26116,5
26117,5
26118,5
26119,8
26120,8
26121,8
26122,5
26123,5
26124,5
26125,1 2
26126,2
26127,2
26128,1
26129,2
26130,2
26131,5
26132,2
26133,2
26134,2 5
26135,5
26136,5
26137,5
26138,5
26139,5 9
26140,2 3
26141,3
26142,2 3
26143,8
26144,3 8
26145,5
26146,5
26147,3
26148,7
26149,3
26150,2
26151,2
26152,2
26153,2
26154,2
26155,2
26156,2
26157,2
26158,2
26159,3
26160,3
26161,3 8
26162,3 8
26163,8
26164,3 8
26165,5
26166,5
26167,5
26168,7
26169,7
26170,7
26171,7
26172,7
26173,7
26174,7
26175,7
26176,3 7
26177,5
26178,2 5
26179,9
26180,9
26181,9
26182,9
26183,9
26184,3
26185,3
26186,3
26187,5
26188,2
26189,2
26190,2
26191,9
26192,9
26193,9
26194,3 9
26195,1
26196,1
26197,5
26198,5
26199,5
26200,5
26201,5
26202,5
26203,8
26204,8
26205,8
26206,2
26207,2
26208,2
26209,2
26210,5
26211,5
26212,3
26213,3
26214,8
26215,8
26216,3 5 8
26217,3 8
26218,5
26219,5
26220,6
26221,5
26222,5
26223,5
26224,7
26225,5
26226,5
26227,6
26228,6
26229,6
26230,5
26231,2 5
26232,5
26233,0
26234,0
26235,5
26236,5
26237,5
26238,5
26239,2
26240,5
26241,5
26242,3
26243,3
26244,3 5 8
26245,8
26246,1
26247,1
26248,1
26249,6
26250,1 6
26251,6
26252,3
26253,3
26254,3
26255,9
26256,9
26257,1
26258,2
26259,2
26260,2
26261,5
26262,5
26263,5
26264,5
26265,8
26266,5
26267,6
26268,9
26269,9
26270,9
26271,9
26272,9
26273,2
26274,2
26275,2
26276,2
26277,2
26278,2
26279,3
26280,3
26281,6
26282,0 6
26283,6
26284,5
26285,5
26286,5
26287,5
26288,5
26289,5
26290,5
26291,0
26292,0
26293,6
26294,6
26295,3
26296,3
26297,5
26298,7
26299,5
26300,5
26301,5
26302,5
26303,5
26304,5
26305,5
26306,5
26307,2
26308,7
26309,3
26310,0
26311,2
26312,2
26313,2
26314,3
26315,7
26316,7
26317,7
26318,8
26319,8
26320,5
26321,5
26322,1
26323,2
26324,3
26325,3 5
26326,3
26327,3
26328,2
26329,2
26330,2
26331,2 5 9
26332,2 5
26333,2
26334,5
26335,5
26336,5
26337,3
26338,5
26339,5
26340,5
26341,5
26342,5
26343,8
26344,3
26345,3
26346,3
26347,3
26348,8
26349,8
26350,8
26351,8
26352,8
26353,5
26354,5
26355,5
26356,2
26357,2
26358,2
26359,2
26360,2
26361,2
26362,2
26363,2
26364,5 7
26365,5
26366,5
26367,5
26368,5
26369,2
26370,2
26371,2
26372,7 8
26373,5
26374,1
26375,1
26376,1
26377,8
26378,5
26379,7
26380,7
26381,7
26382,7
26383,7
26384,5
26385,5
26386,5
26387,5
26388,9
26389,5 7
26390,1 5 7
26391,1
26392,1
26393,1
26394,1
26395,9
26396,9
26397,2
26398,5
26399,5
26400,5 8
26401,3
26402,3
26403,3
26404,3
26405,3
26406,0 6
26407,0
26408,0
26409,0
26410,0
26411,9
26412,5
26413,5
26414,5
26415,8
26416,5 7
26417,5
26418,5 7
26419,5 7
26420,5 7
26421,5
26422,5
26423,5
26424,5
26425,5
26426,5 8
26427,8
26428,2
26429,9
26430,7
26431,7
26432,7
26433,7
26434,6
26435,3
26436,6
26437,6
26438,6
26439,6
26440,6
26441,6
26442,6
26443,6
26444,6
26445,3
26446,9
26447,5
26448,5
26449,5
26450,5
26451,0
26452,5
26453,2
26454,2
26455,2
26456,2
26457,2
26458,2
26459,2
26460,5
26461,5
26462,5
26463,9
26464,9
26465,2 5
26466,5
26467,5
26468,2 5
26469,5
26470,1
26471,1
26472,3
26473,7
26474,7
26475,3
26476,5
26477,5
26478,3
26479,5
26480,5
26481,5
26482,2 6 9
26483,0
26484,5
26485,5
26486,5
26487,5
26488,3
26489,3
26490,5
26491,5
26492,5
26493,5
26494,5
26495,5
26496,3
26497,3
26498,5
26499,0
26500,0
26501,9
26502,9
26503,3
26504,3
26505,9
26506,2
26507,5
26508,5
26509,7
26510,2
26511,5
26512,5
26513,8
26514,5
26515,5
26516,5
26517,3
26518,3
26519,3
26520,3
26521,3 8
26522,3
26523,5
26524,5
26525,2
26526,2
26527,2
26528,0
26529,0
26530,7
26531,7
26532,7
26533,7
26534,8
26535,2
26536,2
26537,2
26538,3 8
26539,3
26540,3
26541,3
26542,3
26543,3
26544,3
26545,3
26546,2
26547,2
26548,2
26549,2 9
26550,2
26551,2
26552,3
26553,3
26554,3
26555,5
26556,5
26557,5
26558,5
26559,3
26560,5 9
26561,5 9
26562,5
26563,2
26564,2
26565,2
26566,2
26567,2
26568,2
26569,2
26570,2
26571,3
26572,3
26573,2
26574,5
26575,5
26576,2 5
26577,5
26578,2
26579,2
26580,2
26581,2
26582,5
26583,2
26584,3
26585,3
26586,3
26587,1
26588,5
26589,5
26590,5
26591,5
26592,5
26593,5
26594,8
26595,8
26596,8
26597,8
26598,8
26599,8
26600,8
26601,8
26602,5
26603,5
26604,6
26605,5
26606,5
26607,5
26608,5
26609,5
26610,3
26611,0 1
26612,5
26613,3
26614,3
26615,7 9
26616,3
26617,5
26618,5
26619,5
26620,5
26621,5
26622,5
26623,3
26624,0
26625,0
26626,0
26627,3 5
26628,3 5
26629,3
26630,3 5
26631,3
26632,3
26633,3
26634,3
26635,5
26636,7
26637,7
26638,7
26639,8
26640,8
26641,5
26642,5
26643,5
26644,8
26645,8
26646,2
26647,5
26648,5
26649,5
26650,5
26651,5
26652,5
26653,3 5
26654,5
26655,5
26656,5
26657,3
26658,8
26659,8
26660,5
26661,5
26662,5
26663,5
26664,5
26665,5
26666,5 7
26667,5 7
26668,5
26669,5
26670,5
26671,5
26672,7
26673,7
26674,5 7
26675,3
26676,3
26677,3
26678,3
26679,6
26680,6
26681,3 8
26682,2 5
26683,5
26684,5
26685,6
26686,6
26687,6
26688,5
26689,5
26690,5
26691,0
26692,0
26693,0
26694,0
26695,3
26696,5
26697,3
26698,5
26699,5
26700,3
26701,3
26702,5
26703,5
26704,5
26705,0
26706,0
26707,0
26708,0
26709,5
26710,5
26711,1 5
26712,5
26713,5
26714,5
26715,5
26716,5
26717,5
26718,5
26719,5 8
26720,5 8
26721,5 8
26722,5 8
26723,5
26724,3 5
26725,3 5
26726,5
26727,5
26728,3
26729,3
26730,5
26731,5
26732,2
26733,2
26734,1
26735,2 5
26736,2 5
26737,2 5
26738,5
26739,2
26740,5
26741,0
26742,3
26743,2
26744,2 5
26745,9
26746,9
26747,5
26748,5
26749,5
26750,5
26751,2
26752,2
26753,5
26754,5
26755,5
26756,5
26757,1 6
26758,1
26759,0
26760,0
26761,0
26762,0
26763,0
26764,8
26765,8
26766,3
26767,3
26768,8
26769,2
26770,2
26771,2
26772,9
26773,2 5
26774,2
26775,8
26776,8
26777,8
26778,0
26779,5
26780,5 7
26781,7
26782,5 8
26783,5
26784,5
26785,5
26786,5
26787,5
26788,5
26789,2
26790,2
26791,2
26792,2
26793,5
26794,5
26795,5
26796,5
26797,5
26798,7
26799,7
26800,5
26801,5
26802,5
26803,6
26804,2
26805,2
26806,1 2
26807,2
26808,2
26809,2
26810,2
26811,0
26812,0
26813,0
26814,0
26815,0
26816,2
26817,2
26818,2
26819,2
26820,2
26821,2
26822,2
26823,2
26824,2
26825,6
26826,5
26827,5
26828,5
26829,9
26830,9
26831,2
26832,2
26833,2
26834,2
26835,2
26836,3
26837,3 5
26838,9
26839,9
26840,0
26841,0
26842,0
26843,0
26844,2
26845,2
26846,2 5
26847,2 5
26848,2 5
26849,2
26850,5
26851,5
26852,2
26853,1
26854,1
26855,1
26856,2 9
26857,9
26858,5
26859,0 1
26860,0
26861,0
26862,8
26863,8
26864,8
26865,8
26866,5
26867,5
26868,5
26869,8
26870,8
26871,8
26872,8
26873,7
26874,7
26875,2 7
26876,0
26877,5
26878,5
26879,3
26880,1 5
26881,2
26882,3
26883,3
26884,3
26885,6
26886,6
26887,1
26888,1
26889,1
26890,0
26891,3
26892,3
26893,3
26894,3
26895,2 4
26896,2
26897,2
26898,5
26899,5
26900,5
26901,5
26902,5
26903,5
26904,5
26905,5
26906,5
26907,5
26908,5
26909,5
26910,2
26911,3
26912,3
26913,3
26914,1
26915,5
26916,5
26917,5
26918,5
26919,5
26920,5
26921,5
26922,3
26923,3
26924,2 8
26925,6 7
26926,6
26927,6
26928,3 5
26929,3
26930,3
26931,5
26932,5
26933,5
26934,5
26935,5
26936,5
26937,5
26938,5
26939,3
26940,3
26941,3
26942,2
26943,5 7
26944,5 7
26945,5
26946,2
26947,2
26948,6
26949,8
26950,8
26951,8
26952,8
26953,7
26954,7
26955,3 8
26956,5 6
26957,6
26958,5
26959,5
26960,5
26961,2
26962,0
26963,5
26964,5
26965,2
26966,2
26967,2
26968,5
26969,5
26970,5
26971,5
26972,7
26973,7
26974,9
26975,9
26976,8
26977,8
26978,8
26979,8
26980,3
26981,3
26982,3 5
26983,5
26984,5
26985,5
26986,0 6
26987,9
26988,9
26989,9
26990,9
26991,2
26992,2
26993,8
26994,8
26995,8
26996,8
26997,7 8
26998,3 5
26999,5
27000,2
27001,2
27002,2
27003,2
27004,2
27005,5
27006,5
27007,3
27008,2 8
27009,3 8
27010,8
27011,6
27012,5
27013,5
27014,2
27015,2
27016,2
27017,2
27018,2
27019,2
27020,3
27021,2
27022,2
27023,5 8
27024,5
27025,5
27026,5
27027,5
27028,6
27029,6
27030,6
27031,5
27032,5
27033,5
27034,5
27035,0
27036,0
27037,1
27038,1
27039,6
27040,6
27041,2
27042,2
27043,2
27044,1
27045,2
27046,5
27047,5
27048,5
27049,5
27050,2
27051,2
27052,2
27053,2
27054,2
27055,2
27056,2
27057,2
27058,3
27059,3
27060,3
27061,3
27062,3
27063,3
27064,3
27065,3
27066,3
27067,3
27068,3
27069,3
27070,5
27071,5
27072,5
27073,8
27074,5
27075,5
27076,5
27077,5
27078,5
27079,5
27080,5
27081,3
27082,3 8
27083,3
27084,5
27085,5
27086,5
27087,5
27088,5
27089,5
27090,1
27091,1
27092,5
27093,5
27094,5
27095,6
27096,6
27097,6
27098,5
27099,5
27100,5
27101,8
27102,2
27103,2
27104,2
27105,2
27106,2
27107,3
27108,3
27109,3
27110,5
27111,5
27112,3 5
27113,3 5
27114,3 5
27115,9
27116,9
27117,9
27118,5
27119,5
27120,5
27121,8
27122,8
27123,3 8
27124,6
27125,5
27126,5
27127,5
27128,3
27129,3
27130,3
27131,5
27132,5
27133,5
27134,5
27135,5
27136,2
27137,1 3
27138,1 3
27139,3
27140,3
27141,3
27142,3
27143,3
27144,3
27145,5
27146,5
27147,5
27148,2
27149,2
27150,2
27151,2
27152,5
27153,5
27154,5
27155,5
27156,5
27157,2
27158,2
27159,5
27160,2
27161,2
27162,5
27163,2
27164,5
27165,3 8
27166,3
27167,2
27168,2
27169,2
27170,5
27171,5
27172,5
27173,5
27174,5
27175,5
27176,0
27177,1
27178,1
27179,1
27180,1
27181,1
27182,7
27183,7
27184,7
27185,7
27186,5
27187,5
27188,5
27189,3
27190,3
27191,3
27192,5
27193,5
27194,2 5
27195,5
27196,5
27197,3
27198,8
27199,8
27200,1
27201,5
27202,8
27203,8
27204,8
27205,8
27206,2
27207,2
27208,2
27209,5
27210,5
27211,5
27212,5
27213,6 9
27214,0
27215,5
27216,2 5
27217,5
27218,5
27219,1
27220,5
27221,5
27222,2
27223,2
27224,2
